id,player_id,team_id,league_id,season_month,season_year,matches_played,goals,assists,avg_rating,best_rating,mvp_count,created_at,updated_at,yellow_cards,red_cards,clean_sheets,goals_conceded,decisive_passes,minutes_played,total_rating,penalties_saved
66c18403-450d-4488-9db6-75a57a99976f,856662f5-246a-492b-9dce-6ec8abb92a8f,e5754f41-5d11-44f4-a4a6-d3d96898bc54,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,0,1,0.00,0.00,0,2026-05-16 01:13:43.169849+00,2026-05-16 01:13:43.169849+00,0,0,0,0,0,0,0.00,0
7ac00105-7ea7-40b8-9fa1-e227e97ef6fb,53a53406-2ca9-4790-a91b-242a388cc5da,e5754f41-5d11-44f4-a4a6-d3d96898bc54,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,1,0,0.00,0.00,0,2026-05-16 01:13:43.169849+00,2026-05-16 01:13:43.169849+00,0,0,0,0,0,0,0.00,0
629ead75-b194-4e65-9854-c1e0042aec5c,9e3f080c-9f02-435e-83da-f670a482e00a,e5754f41-5d11-44f4-a4a6-d3d96898bc54,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,0,1,0.00,0.00,0,2026-05-16 01:13:43.169849+00,2026-05-16 01:13:43.169849+00,0,0,0,0,0,0,0.00,0
4a01df94-c59b-4270-89b4-a7b194df32d2,54c70828-fc1a-4f69-b4bf-3bbb018e34ce,100209e1-1054-42e2-9571-432498f11b2b,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,1,1,0.00,0.00,0,2026-05-16 01:13:43.169849+00,2026-05-16 01:13:43.169849+00,0,0,0,0,0,0,0.00,0
8b31afe2-9975-48bc-a436-43c53c9a2fa2,73f93c94-3694-44ce-b937-af3169503033,e643bce4-78ea-455d-8246-eda8447ddba6,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,1,2,0.00,0.00,0,2026-05-16 01:13:43.169849+00,2026-05-16 01:13:43.169849+00,0,0,0,0,0,0,0.00,0
3f9084fb-1a0e-4268-a1fa-8be7ebc44955,5b50825b-41a4-4555-b144-ec54bce626b2,ae78e0fc-5fd1-4303-90ea-177811c77cae,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,1,1,0.00,0.00,0,2026-05-16 01:13:43.169849+00,2026-05-16 01:13:43.169849+00,0,0,0,0,0,0,0.00,0
37d781b3-0002-43cc-bf41-a77c0011a903,cba308e4-7fad-4800-9183-768335d327cb,0c111fef-ccec-48a0-b3d2-2d7ca39c9a3a,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,2,1,0.00,0.00,0,2026-05-16 01:13:43.169849+00,2026-05-16 01:13:43.169849+00,0,0,0,0,0,0,0.00,0
9b415d19-635a-45ae-9e04-d8d26401664e,8703f39e-2e69-4f30-bad0-f40fc257b927,4554a76d-86d0-4f1c-bb9a-14f215c6d9c4,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,1,0,0.00,0.00,0,2026-05-16 01:13:43.169849+00,2026-05-16 01:13:43.169849+00,0,0,0,0,0,0,0.00,0
a0a55443-7931-40f8-bb13-5375890eaa1d,9026faf9-133f-4819-98b7-78caa5f1dd48,8d70275e-8328-4b91-a62a-bc43b77f67b6,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,5,2026,0,0,1,0.00,0.00,0,2026-05-16 01:13:45.641446+00,2026-05-16 01:13:45.641446+00,0,0,0,0,0,0,0.00,0
38ec8c75-6f9a-4bd8-825a-268e4de8b03c,21ae2e7c-f6d2-47f3-9c9d-d067ef54fa43,8d70275e-8328-4b91-a62a-bc43b77f67b6,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,5,2026,0,4,0,0.00,0.00,0,2026-05-16 01:13:45.641446+00,2026-05-16 01:13:45.641446+00,0,0,0,0,0,0,0.00,0
7adca6f9-8a75-4ca3-97cf-81e6c66176de,ce4f670e-7b5f-46ee-8b6a-d737bebcff69,ce699a0d-2455-40a6-b2d7-8cabe87825db,9aae628c-fe5d-4c4b-a20d-ac978d00b3a6,5,2026,0,1,0,0.00,0.00,0,2026-05-16 01:13:45.641446+00,2026-05-16 01:13:45.641446+00,0,0,0,0,0,0,0.00,0
3c19c76a-3fc8-4542-9643-fea54847d3fc,c6cf1671-f0d4-4603-ac7e-a2a07676c83e,92e81598-c474-4b93-9209-91af93ad1510,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,1,0,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
2e2cd2ad-a012-4029-b0b8-26ff4a235bb1,ef6cac93-6885-43b5-afd2-616147b93bee,92e81598-c474-4b93-9209-91af93ad1510,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,0,1,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
3f71661a-556f-4b7c-b0fe-9abb2dc5c1d4,3fe5a9dc-75db-4b60-8fa8-575ddb4eaa06,06c02b73-e948-4139-b22d-bcde22ba1129,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,2,2,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
119d6e85-10f9-4523-b36b-c61893d7c94d,a017eaff-e850-4d9d-9f6f-3c04817ab0ce,06c02b73-e948-4139-b22d-bcde22ba1129,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,1,0,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
2fff7159-3975-4aef-9aa0-9b1d313f6f19,6cde0a47-d74a-4d5e-8088-22df3f0aa9ae,6ea55511-7fd6-4aa4-8ff6-9177efb7d87a,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,1,3,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
70cbca7c-ea4c-4a85-9887-444e6cbfe993,dba30b22-9ca6-4229-9f39-6480fa975809,e761d85a-8f1a-4c4c-9500-9d35d2c8a279,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,0,1,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
25d87e43-8fba-47c3-9538-2a6f01bf4731,c5b70d56-5033-4b9c-bd2c-610d33949f6a,e761d85a-8f1a-4c4c-9500-9d35d2c8a279,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,1,1,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
64278bb2-1fc7-4dbf-9e76-46b682c3cd67,2e83c76e-b0b1-436e-a842-2cea7fbb4dad,760f4221-9178-46bb-9c50-f4ed35f5519e,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,1,0,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
80a2d5d0-a11d-4516-8448-b836ac583c3d,fcb77356-379e-416d-ab9a-e868be4d8075,760f4221-9178-46bb-9c50-f4ed35f5519e,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,1,0,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
8f2be74b-4be8-4963-aebc-c52b84dd7178,bf9ff893-541d-4c81-ab22-0fbd046d31b8,760f4221-9178-46bb-9c50-f4ed35f5519e,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,0,2,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
214cfae5-6e44-45e1-bed1-932edfc1fec8,6e065ec3-9fd4-49de-b68e-80c6d4a10039,760f4221-9178-46bb-9c50-f4ed35f5519e,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,1,0,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
94ad466a-3151-4e9f-8efb-e73c155c8de3,9c406628-ad66-4de3-998b-60e3979860e9,52b34eb7-6757-49c1-94c4-219a75ad3e7e,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,1,0,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
756d6758-549a-4ee9-a36d-0a4d6e230166,1e12573c-d59a-4b32-b116-abbbdf71ff4a,52b34eb7-6757-49c1-94c4-219a75ad3e7e,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,0,1,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
3ac2ab2a-4cb2-4ac1-89f3-73f61ff1f735,7b5881af-2c62-47d9-853e-0112d67359d7,91974ba2-ffbd-4d08-98e1-cf2c02ffd15d,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,2,1,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
72995d23-ab5f-412c-bca0-09d57a522ccf,746c772b-8605-41ac-a042-1cfbcc0c0abe,91974ba2-ffbd-4d08-98e1-cf2c02ffd15d,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,1,0,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
02ff3178-41de-463e-8228-80db823d823c,1ed08eb4-766c-42eb-bc6b-3b60424c07b4,91974ba2-ffbd-4d08-98e1-cf2c02ffd15d,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,0,1,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
615e401f-6b7e-43aa-b950-24ca57a34f4f,9f12563c-8a3f-463e-bec7-02df77e37ade,91974ba2-ffbd-4d08-98e1-cf2c02ffd15d,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,1,1,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
902b9665-c42a-4239-8016-1b5c1c6c8d95,ca718c1a-4e7e-4dc9-a868-bd7667e3209c,2c35282b-ec1a-4b45-926c-72547d8c89aa,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,1,0,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
8fa61c74-fddb-47e5-a144-8a127753e84c,13a833fb-c403-4181-84e1-c7f6a03aae87,2c35282b-ec1a-4b45-926c-72547d8c89aa,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,0,1,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
3ac935d3-bcb3-4d11-be63-65b2f3ccfc42,d885efdf-bdc3-4247-9bec-f17d8a8fab14,2c35282b-ec1a-4b45-926c-72547d8c89aa,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,1,1,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
ff154785-0915-440f-bbe1-29763a5a4c90,0f1d0b91-a852-49f6-aadd-0639287acc7c,2ec76b32-6fc1-450d-8e5b-e84a3bd29a87,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,1,1,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
af4110b9-1e79-4618-8f8c-ae6a9092fe35,43effe46-26e0-4dff-b6e1-2f3b77558b43,2ec76b32-6fc1-450d-8e5b-e84a3bd29a87,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,0,1,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
ee3d97b3-8fd8-41a7-821e-6a544ac0ccea,c502cd96-0382-4c7d-95f3-ef55b7093351,e5754f41-5d11-44f4-a4a6-d3d96898bc54,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,1,1,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
3ccbe5e7-275f-4abb-8bf4-f8ec1b71ab7a,5b1cfc44-5956-4f02-8da0-cdf43d2a26a1,100209e1-1054-42e2-9571-432498f11b2b,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,0,1,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
679b2a0e-7944-4ec5-9435-18554c9b500b,95b4e4a5-e862-4ec0-9cb9-9a8db210a943,ba41ea78-76ea-4cb4-9636-cf16997a183b,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,2,0,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
e7c4281f-fd4c-4163-a999-3ac5b58396e5,f1e3475d-a537-46d6-90d6-390546b30cbc,f8fbac62-c515-4da8-8447-890024b3f4ff,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,1,1,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
fc76f64c-adea-4b42-a78c-01ab74c1f2af,de5ce8f5-3786-4d5b-a54d-b26fd2a5f45d,ae78e0fc-5fd1-4303-90ea-177811c77cae,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,0,1,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
f9851acd-d315-425b-9fc2-4dbfee74015d,3d7a0e31-446a-4469-afc0-93269209b06e,ae78e0fc-5fd1-4303-90ea-177811c77cae,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,1,0,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
8c9650ac-e615-49ae-ba93-614d298d3bb8,e9e9ceb5-63fa-4c54-bbe3-e87f5df15882,ae78e0fc-5fd1-4303-90ea-177811c77cae,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,0,1,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
ad17024e-7045-473d-85ad-f67fd0b7887e,e41b43d1-b038-4834-9c94-29f2d3103d4a,400fd9f0-16b9-4a66-81ea-5092840c70e8,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,3,0,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
8d9d3fc0-9c8c-475d-af1b-6f170465a987,6c9e9cd3-d465-4d24-82c7-93d25274a92e,e9f17475-48d4-4e4e-a1fb-1387953e4836,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,2,0,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
83c0d74f-5923-4af4-9c31-77dd30f4b8fe,6102b093-b3e8-430f-8883-f2076508f828,e9f17475-48d4-4e4e-a1fb-1387953e4836,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,1,0,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
ddf15ed8-51f2-446a-ad14-258d34057a2f,ca8ad6e4-163f-4e87-adce-ffa27751db7e,e9f17475-48d4-4e4e-a1fb-1387953e4836,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,0,1,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
c4806b80-bcf0-4d6c-a68d-477e1416f1db,d4c6eca6-6410-408f-b8f0-f5648a73d2a6,4554a76d-86d0-4f1c-bb9a-14f215c6d9c4,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,2,0,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
77bba9b2-85ac-4eec-9080-b0d063af40f9,f6fc28aa-fb53-4a37-bd62-20f596fa6520,4554a76d-86d0-4f1c-bb9a-14f215c6d9c4,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,1,1,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
18af5782-8445-47c1-85ac-d4959350d09c,e10858bd-05c7-47a9-b83a-6a100fa2995f,cd55b42b-297c-4abb-90db-d3e4c29e5464,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,1,3,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
1c9c3630-8ba3-4144-a653-5fcca78bb152,0d6a2752-7521-4ab7-83a8-c9a3f2f03e71,cd55b42b-297c-4abb-90db-d3e4c29e5464,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,1,0,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
d5fb14a4-455a-4821-bdd7-d9f7f2d0b96c,ba4b1e9a-96b1-4ea0-afcc-424737c45fb2,cd55b42b-297c-4abb-90db-d3e4c29e5464,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,1,1,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
ba5c4a0b-46f7-4d90-ac4b-bdc78784fdbb,811ef79f-699d-4f49-9de3-520ea4e38416,e48c8711-1e85-476c-988c-b56661a4a82d,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,0,1,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
4d5c3835-1cfc-46ad-8053-c85a9002466f,38de32ae-2fda-4d72-af49-1dd67d7a8329,e48c8711-1e85-476c-988c-b56661a4a82d,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,1,0,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
d67be25b-713e-4563-adb8-6cf31c7b47e5,1f7d7456-3a63-40c9-9c73-ee1d802c76f0,e48c8711-1e85-476c-988c-b56661a4a82d,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,0,1,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
2ab79d3d-aa84-40c6-8425-2e761480f987,003fba1b-2b36-4307-94a1-6bc4d3e7ee90,e48c8711-1e85-476c-988c-b56661a4a82d,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,1,1,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
f1475074-cf56-464f-8e2c-c6ffb1112799,17d0024a-af81-4c9f-8f82-d799b24ba954,1025af29-7eb5-4105-8e3f-228d49f8c1ea,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,2,0,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
34af7846-a7f6-4739-ba59-99b8df389eae,ac2492cb-e705-48f0-a48c-f3211d4c40eb,1025af29-7eb5-4105-8e3f-228d49f8c1ea,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,0,1,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
26774c93-60ad-4bbc-ab2e-f5a7a9d05c1e,fd564486-31bd-46ce-8e3a-9f4c7fed39b4,6ea55511-7fd6-4aa4-8ff6-9177efb7d87a,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,1,2,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
9092f1ca-2da4-4e49-a4a5-ecbe11914683,55c1ca60-e502-4e64-bae9-28ee0e41e87e,06c02b73-e948-4139-b22d-bcde22ba1129,b01ef2e0-298f-4313-a093-680715e25fec,5,2026,0,1,2,0.00,0.00,0,2026-05-16 01:13:43.213414+00,2026-05-16 01:13:43.213414+00,0,0,0,0,0,0,0.00,0
